CVE;advisory name;advisory URL;unknown PoC;Github PoC;Curl PoC;XML PoC;
CVE-2021-43577;SNYK-JAVA-ORGJENKINSCIPLUGINS-3173613;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-317361;no;no;no;yes;
CVE-2021-43576;SNYK-JAVA-ORGJENKINSCIPLUGINS-3180426;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-318042;no;no;no;yes;
CVE-2021-43142;SNYK-JAVA-COMWUTKA-2438295;https://security.snyk.io/vuln/SNYK-JAVA-COMWUTKA-243829;no;no;no;yes;
CVE-2021-4311;SNYK-JAVA-ORGTALENDMDM-3227462;https://security.snyk.io/vuln/SNYK-JAVA-ORGTALENDMDM-322746;no;no;no;yes;
CVE-2021-4311;SNYK-JAVA-ORGTALENDMDM-3227461;https://security.snyk.io/vuln/SNYK-JAVA-ORGTALENDMDM-322746;no;no;no;yes;
CVE-2021-43090;SNYK-JAVA-COMPREDIC8-2434280;https://security.snyk.io/vuln/SNYK-JAVA-COMPREDIC8-243428;no;no;no;yes;
CVE-2021-4287;SNYK-PYTHON-BINWALK-3186299;https://security.snyk.io/vuln/SNYK-PYTHON-BINWALK-318629;no;no;yes;no;
CVE-2021-42771;SNYK-PYTHON-BABEL-1278589;https://security.snyk.io/vuln/SNYK-PYTHON-BABEL-127858;no;no;yes;no;
CVE-2021-42767;SNYK-JAVA-ORGNEO4JPROCEDURE-2390458;https://security.snyk.io/vuln/SNYK-JAVA-ORGNEO4JPROCEDURE-239045;no;no;yes;no;
CVE-2021-42646;SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-2823314;https://security.snyk.io/vuln/SNYK-JAVA-ORGWSO2CARBONIDENTITYFRAMEWORK-282331;no;no;no;yes;
CVE-2021-41411;SNYK-JAVA-ORGDROOLS-2927911;https://security.snyk.io/vuln/SNYK-JAVA-ORGDROOLS-292791;no;no;no;yes;
CVE-2021-41281;SNYK-PYTHON-MATRIXSYNAPSE-1925424;https://security.snyk.io/vuln/SNYK-PYTHON-MATRIXSYNAPSE-192542;no;no;yes;no;
CVE-2021-41151;SNYK-JS-BACKSTAGEPLUGINSCAFFOLDERBACKEND-1759309;https://security.snyk.io/vuln/SNYK-JS-BACKSTAGEPLUGINSCAFFOLDERBACKEND-175930;no;no;yes;no;
CVE-2021-41150;SNYK-RUST-TOUGH-1759835;https://security.snyk.io/vuln/SNYK-RUST-TOUGH-175983;no;no;yes;no;
CVE-2021-41131;SNYK-PYTHON-TUF-1759834;https://security.snyk.io/vuln/SNYK-PYTHON-TUF-175983;no;no;yes;no;
CVE-2021-41098;SNYK-RUBY-NOKOGIRI-1726792;https://security.snyk.io/vuln/SNYK-RUBY-NOKOGIRI-172679;no;no;no;yes;
CVE-2021-41087;SNYK-GOLANG-GITHUBCOMINTOTOINTOTOGOLANGINTOTO-1657555;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMINTOTOINTOTOGOLANGINTOTO-165755;no;no;yes;no;
CVE-2021-41042;SNYK-JAVA-ORGECLIPSELYOOSLC4JCORE-2945713;https://security.snyk.io/vuln/SNYK-JAVA-ORGECLIPSELYOOSLC4JCORE-294571;no;no;no;yes;
CVE-2021-40978;SNYK-PYTHON-MKDOCS-1729735;https://security.snyk.io/vuln/SNYK-PYTHON-MKDOCS-172973;no;no;yes;no;
CVE-2021-40525;SNYK-JAVA-ORGAPACHEJAMES-2329152;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEJAMES-232915;no;no;yes;no;
CVE-2021-40103;SNYK-PHP-CONCRETE5CONCRETE5-1726755;https://security.snyk.io/vuln/SNYK-PHP-CONCRETE5CONCRETE5-172675;no;no;yes;no;
CVE-2021-40098;SNYK-PHP-CONCRETE5CONCRETE5-1726756;https://security.snyk.io/vuln/SNYK-PHP-CONCRETE5CONCRETE5-172675;no;no;yes;no;
CVE-2021-40097;SNYK-PHP-CONCRETE5CONCRETE5-1726757;https://security.snyk.io/vuln/SNYK-PHP-CONCRETE5CONCRETE5-172675;no;no;yes;no;
CVE-2021-39371;SNYK-PYTHON-PYWPS-1568515;https://security.snyk.io/vuln/SNYK-PYTHON-PYWPS-156851;no;no;no;yes;
CVE-2021-3924;SNYK-PHP-GETGRAVGRAV-1912087;https://security.snyk.io/vuln/SNYK-PHP-GETGRAVGRAV-191208;no;no;yes;no;
CVE-2021-39239;SNYK-JAVA-ORGAPACHEJENA-1586046;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEJENA-158604;no;no;no;yes;
CVE-2021-39239;SNYK-JAVA-ORGAPACHEJENA-1586035;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEJENA-158603;no;no;no;yes;
CVE-2021-39208;SNYK-DOTNET-SHARPCOMPRESS-1585664;https://security.snyk.io/vuln/SNYK-DOTNET-SHARPCOMPRESS-158566;no;no;yes;no;
CVE-2021-3907;SNYK-GOLANG-GITHUBCOMCLOUDFLARECFRPKICMDOCTORPKI-1915648;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCLOUDFLARECFRPKICMDOCTORPKI-191564;no;no;yes;no;
CVE-2021-3878;SNYK-JAVA-EDUSTANFORDNLP-1759103;https://security.snyk.io/vuln/SNYK-JAVA-EDUSTANFORDNLP-175910;no;no;no;yes;
CVE-2021-3874;SNYK-PHP-SSDDANBROWNBOOKSTACK-1759104;https://security.snyk.io/vuln/SNYK-PHP-SSDDANBROWNBOOKSTACK-175910;no;no;yes;no;
CVE-2021-3869;SNYK-JAVA-EDUSTANFORDNLP-1759559;https://security.snyk.io/vuln/SNYK-JAVA-EDUSTANFORDNLP-175955;no;no;no;yes;
CVE-2021-3856;SNYK-JAVA-ORGKEYCLOAK-1728095;https://security.snyk.io/vuln/SNYK-JAVA-ORGKEYCLOAK-172809;no;no;yes;no;
CVE-2021-38555;SNYK-JAVA-ORGAPACHEANY23-1584197;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEANY23-158419;no;no;no;yes;
CVE-2021-38511;SNYK-RUST-TAR-1540306;https://security.snyk.io/vuln/SNYK-RUST-TAR-154030;no;no;yes;no;
CVE-2021-38197;SNYK-GOLANG-GITHUBCOMGEN2BRAINGOUNARR-2933546;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGEN2BRAINGOUNARR-293354;no;no;yes;no;
CVE-2021-38197;SNYK-GOLANG-GITHUBCOMGEN2BRAINGOUNARR-1537665;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMGEN2BRAINGOUNARR-153766;no;no;yes;no;
CVE-2021-3762;SNYK-GOLANG-GITHUBCOMQUAYCLAIRCORE-1726829;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMQUAYCLAIRCORE-172682;no;no;yes;no;
CVE-2021-37501;SNYK-UNMANAGED-HDF5-3311421;https://security.snyk.io/vuln/SNYK-UNMANAGED-HDF5-331142;no;yes;no;no;
CVE-2021-36471;SNYK-JS-ADMINLTE-3314993;https://security.snyk.io/vuln/SNYK-JS-ADMINLTE-331499;no;no;yes;no;
CVE-2021-36471;SNYK-JAVA-ORGWEBJARSNPM-3314994;https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-331499;no;no;yes;no;
CVE-2021-36157;SNYK-GOLANG-GITHUBCOMCORTEXPROJECTCORTEXPKGTENANT-1536565;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCORTEXPROJECTCORTEXPKGTENANT-153656;no;no;yes;no;
CVE-2021-36031;SNYK-PHP-MAGENTOCOMMUNITYEDITION-1584114;https://security.snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-158411;no;no;yes;no;
CVE-2021-34436;SNYK-JS-THEIACORE-1932561;https://security.snyk.io/vuln/SNYK-JS-THEIACORE-193256;no;no;no;yes;
CVE-2021-34422;SNYK-GOLANG-GITHUBCOMKEYBASECLIENTGOLIBKB-1920669;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMKEYBASECLIENTGOLIBKB-192066;no;no;yes;no;
CVE-2021-34363;SNYK-PYTHON-THEFUCK-1303098;https://security.snyk.io/vuln/SNYK-PYTHON-THEFUCK-130309;no;no;yes;no;
CVE-2021-3427;SNYK-PYTHON-DELUGE-2994361;https://security.snyk.io/vuln/SNYK-PYTHON-DELUGE-299436;no;yes;no;no;
CVE-2021-33813;SNYK-JAVA-ORGJDOM-1311147;https://security.snyk.io/vuln/SNYK-JAVA-ORGJDOM-131114;no;no;no;yes;
CVE-2021-33813;SNYK-JAVA-ORGJDOM-1309669;https://security.snyk.io/vuln/SNYK-JAVA-ORGJDOM-130966;no;no;no;yes;
CVE-2021-33497;SNYK-GOLANG-GITHUBCOMDUTCHCODERSTRANSFERSHSERVER-1296406;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMDUTCHCODERSTRANSFERSHSERVER-129640;no;no;yes;no;
CVE-2021-33203;SNYK-PYTHON-DJANGO-1298665;https://security.snyk.io/vuln/SNYK-PYTHON-DJANGO-129866;no;no;yes;no;
CVE-2021-3312;SNYK-JAVA-ORGOPENCMS-1729976;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCMS-172997;no;no;no;yes;
CVE-2021-32842;SNYK-DOTNET-SHARPZIPLIB-2385702;https://security.snyk.io/vuln/SNYK-DOTNET-SHARPZIPLIB-238570;no;no;yes;no;
CVE-2021-32841;SNYK-DOTNET-SHARPZIPLIB-2385829;https://security.snyk.io/vuln/SNYK-DOTNET-SHARPZIPLIB-238582;no;no;yes;no;
CVE-2021-32840;SNYK-DOTNET-SHARPZIPLIB-2385941;https://security.snyk.io/vuln/SNYK-DOTNET-SHARPZIPLIB-238594;no;no;yes;no;
CVE-2021-3281;SNYK-PYTHON-DJANGO-1066259;https://security.snyk.io/vuln/SNYK-PYTHON-DJANGO-106625;no;no;yes;no;
CVE-2021-32769;SNYK-JAVA-IOMICRONAUT-1320020;https://security.snyk.io/vuln/SNYK-JAVA-IOMICRONAUT-132002;no;no;yes;no;
CVE-2021-32754;SNYK-JAVA-DETUDSSE-1316644;https://security.snyk.io/vuln/SNYK-JAVA-DETUDSSE-131664;no;no;no;yes;
CVE-2021-32754;SNYK-JAVA-DETUDSSE-1316643;https://security.snyk.io/vuln/SNYK-JAVA-DETUDSSE-131664;no;no;no;yes;
CVE-2021-32754;SNYK-JAVA-DETUDSSE-1316642;https://security.snyk.io/vuln/SNYK-JAVA-DETUDSSE-131664;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1309673;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130967;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1309672;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130967;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1309671;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130967;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305821;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130582;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305820;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130582;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305819;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305818;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305817;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305816;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305815;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305814;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305812;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305811;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305810;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130581;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305809;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305808;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305807;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305806;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305805;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32623;SNYK-JAVA-ORGOPENCASTPROJECT-1305804;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENCASTPROJECT-130580;no;no;no;yes;
CVE-2021-32610;SNYK-PHP-PEARARCHIVETAR-1535215;https://security.snyk.io/vuln/SNYK-PHP-PEARARCHIVETAR-153521;no;no;yes;no;
CVE-2021-32061;SNYK-PYTHON-S3SCANNER-1932544;https://security.snyk.io/vuln/SNYK-PYTHON-S3SCANNER-193254;no;no;yes;no;
CVE-2021-31800;SNYK-PYTHON-IMPACKET-1290055;https://security.snyk.io/vuln/SNYK-PYTHON-IMPACKET-129005;no;no;yes;no;
CVE-2021-31542;SNYK-PYTHON-DJANGO-1279042;https://security.snyk.io/vuln/SNYK-PYTHON-DJANGO-127904;no;no;yes;no;
CVE-2021-30483;SNYK-JAVA-ORGWEBJARSNPM-1535214;https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-153521;no;no;yes;no;
CVE-2021-29620;SNYK-JAVA-COMEPAMREPORTPORTAL-1314296;https://security.snyk.io/vuln/SNYK-JAVA-COMEPAMREPORTPORTAL-131429;no;no;no;yes;
CVE-2021-29425;SNYK-JAVA-COMMONSIO-1277109;https://security.snyk.io/vuln/SNYK-JAVA-COMMONSIO-127710;no;no;yes;no;
CVE-2021-29421;SNYK-PYTHON-PIKEPDF-1090576;https://security.snyk.io/vuln/SNYK-PYTHON-PIKEPDF-109057;no;no;no;yes;
CVE-2021-29417;SNYK-GOLANG-GITHUBCOMLIAMGGITJACKERINTERNALPKGGITJACKER-5776174;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMLIAMGGITJACKERINTERNALPKGGITJACKER-577617;no;no;yes;no;
CVE-2021-29136;SNYK-GOLANG-GITHUBCOMOPENCONTAINERSUMOCIOCILAYER-1243684;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMOPENCONTAINERSUMOCIOCILAYER-124368;no;no;yes;no;
CVE-2021-29134;SNYK-GOLANG-CODEGITEAIOGITEAROUTERS-2426368;https://security.snyk.io/vuln/SNYK-GOLANG-CODEGITEAIOGITEAROUTERS-242636;no;no;yes;no;
CVE-2021-28966;SNYK-RUBY-TMPDIR-1290060;https://security.snyk.io/vuln/SNYK-RUBY-TMPDIR-129006;no;no;yes;no;
CVE-2021-28861;SNYK-UNMANAGED-PYTHON-3013181;https://security.snyk.io/vuln/SNYK-UNMANAGED-PYTHON-301318;no;no;yes;no;
CVE-2021-28658;SNYK-PYTHON-DJANGO-1090612;https://security.snyk.io/vuln/SNYK-PYTHON-DJANGO-109061;no;no;yes;no;
CVE-2021-28584;SNYK-PHP-MAGENTOCOMMUNITYEDITION-1291019;https://security.snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-129101;no;no;yes;no;
CVE-2021-27367;SNYK-PHP-BOLTBOLT-1076588;https://security.snyk.io/vuln/SNYK-PHP-BOLTBOLT-107658;no;no;yes;no;
CVE-2021-26601;SNYK-PHP-IMPRESSCMSIMPRESSCMS-2434320;https://security.snyk.io/vuln/SNYK-PHP-IMPRESSCMSIMPRESSCMS-243432;no;no;yes;no;
CVE-2021-26504;SNYK-JS-NODEREDCONTRIBHUEMAGIC-5840600;https://security.snyk.io/vuln/SNYK-JS-NODEREDCONTRIBHUEMAGIC-584060;no;no;yes;no;
CVE-2021-26028;SNYK-PHP-JOOMLAARCHIVE-1083285;https://security.snyk.io/vuln/SNYK-PHP-JOOMLAARCHIVE-108328;no;no;yes;no;
CVE-2021-25951;SNYK-PYTHON-XML2DICT-1315162;https://security.snyk.io/vuln/SNYK-PYTHON-XML2DICT-131516;no;no;no;yes;
CVE-2021-25646;SNYK-JAVA-ORGAPACHEDRUID-1066177;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEDRUID-106617;no;yes;no;no;
CVE-2021-2471;SNYK-JAVA-MYSQL-1766958;https://security.snyk.io/vuln/SNYK-JAVA-MYSQL-176695;no;no;no;yes;
CVE-2021-23926;SNYK-JAVA-ORGAPACHEXMLBEANS-1060048;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHEXMLBEANS-106004;no;no;no;yes;
CVE-2021-23901;SNYK-JAVA-ORGAPACHENUTCH-1064586;https://security.snyk.io/vuln/SNYK-JAVA-ORGAPACHENUTCH-106458;no;no;no;yes;
CVE-2021-23797;SNYK-JS-HTTPSERVERNODE-1727656;https://security.snyk.io/vuln/SNYK-JS-HTTPSERVERNODE-172765;no;no;yes;no;
CVE-2021-23631;SNYK-JS-CONVERTSVGTOPNG-2348244;https://security.snyk.io/vuln/SNYK-JS-CONVERTSVGTOPNG-234824;no;yes;yes;no;
CVE-2021-23631;SNYK-JS-CONVERTSVGTOJPEG-2348245;https://security.snyk.io/vuln/SNYK-JS-CONVERTSVGTOJPEG-234824;no;yes;yes;no;
CVE-2021-23631;SNYK-JS-CONVERTSVGCORE-1582785;https://security.snyk.io/vuln/SNYK-JS-CONVERTSVGCORE-158278;no;yes;yes;no;
CVE-2021-23514;SNYK-UNMANAGED-CROW-2336163;https://security.snyk.io/vuln/SNYK-UNMANAGED-CROW-233616;no;no;yes;no;
CVE-2021-23463;SNYK-JAVA-COMH2DATABASE-1769238;https://security.snyk.io/vuln/SNYK-JAVA-COMH2DATABASE-176923;no;no;no;yes;
CVE-2021-23428;SNYK-DOTNET-ELFINDERNETCORE-1313838;https://security.snyk.io/vuln/SNYK-DOTNET-ELFINDERNETCORE-131383;no;no;yes;no;
CVE-2021-23423;SNYK-PYTHON-BIKESHED-1537647;https://security.snyk.io/vuln/SNYK-PYTHON-BIKESHED-153764;no;no;yes;no;
CVE-2021-23420;SNYK-PHP-CODECEPTIONCODECEPTION-1324585;https://security.snyk.io/vuln/SNYK-PHP-CODECEPTIONCODECEPTION-132458;no;yes;no;no;
CVE-2021-23418;SNYK-PYTHON-GLANCES-1311807;https://security.snyk.io/vuln/SNYK-PYTHON-GLANCES-131180;no;no;no;yes;
CVE-2021-23415;SNYK-DOTNET-ELFINDERASPNET-1315153;https://security.snyk.io/vuln/SNYK-DOTNET-ELFINDERASPNET-131515;no;no;yes;no;
CVE-2021-23407;SNYK-DOTNET-ELFINDERNETCORE-1315152;https://security.snyk.io/vuln/SNYK-DOTNET-ELFINDERNETCORE-131515;no;no;yes;no;
CVE-2021-22190;SNYK-GOLANG-GITLABCOMGITLABORGGITLABWORKHORSE-1245045;https://security.snyk.io/vuln/SNYK-GOLANG-GITLABCOMGITLABORGGITLABWORKHORSE-124504;no;no;yes;no;
CVE-2021-21701;SNYK-JAVA-ORGJENKINSCIPLUGINS-3173748;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-317374;no;no;no;yes;
CVE-2021-21698;SNYK-JAVA-ORGJENKINSCIPLUGINS-1911951;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-191195;no;no;yes;no;
CVE-2021-21690;SNYK-JAVA-ORGJENKINSCIMAIN-1911966;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-191196;no;no;yes;no;
CVE-2021-21688;SNYK-JAVA-ORGJENKINSCIMAIN-1911963;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-191196;no;no;yes;no;
CVE-2021-21687;SNYK-JAVA-ORGJENKINSCIMAIN-1911959;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-191195;no;no;yes;no;
CVE-2021-21683;SNYK-JAVA-ORGJENKINSCIMAIN-3173601;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-317360;no;no;yes;no;
CVE-2021-21680;SNYK-JAVA-ORGJENKINSCIPLUGINS-3173609;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-317360;no;no;no;yes;
CVE-2021-21672;SNYK-JAVA-ORGJENKINSCIPLUGINS-1316197;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-131619;no;no;no;yes;
CVE-2021-21669;SNYK-JAVA-ORGJENKINSCIPLUGINS-2994368;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-299436;no;no;no;yes;
CVE-2021-21659;SNYK-JAVA-ORGJENKINSCIPLUGINS-3173606;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-317360;no;no;no;yes;
CVE-2021-21658;SNYK-JAVA-ORGJENKINSCIPLUGINS-3018919;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-301891;no;no;no;yes;
CVE-2021-21657;SNYK-JAVA-ORGJENKINSCIPLUGINS-3173602;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-317360;no;no;no;yes;
CVE-2021-21656;SNYK-JAVA-ORGJENKINSCIPLUGINS-2431145;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-243114;no;no;no;yes;
CVE-2021-21642;SNYK-JAVA-ORGJENKINSCIPLUGINS-1253271;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIPLUGINS-125327;no;no;no;yes;
CVE-2021-21605;SNYK-JAVA-ORGJENKINSCIMAIN-1062703;https://security.snyk.io/vuln/SNYK-JAVA-ORGJENKINSCIMAIN-106270;no;no;yes;no;
CVE-2021-21366;SNYK-JAVA-ORGWEBJARSNPM-1084961;https://security.snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-108496;no;no;no;yes;
CVE-2021-21269;SNYK-RUST-KEYMAKER-1063228;https://security.snyk.io/vuln/SNYK-RUST-KEYMAKER-106322;no;no;yes;no;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066408;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066407;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066406;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066405;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066404;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066403;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066402;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066401;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066400;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106640;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066399;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106639;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066398;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106639;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066397;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106639;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066396;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106639;no;no;no;yes;
CVE-2021-21266;SNYK-JAVA-ORGOPENHABADDONSBUNDLES-1066395;https://security.snyk.io/vuln/SNYK-JAVA-ORGOPENHABADDONSBUNDLES-106639;no;no;no;yes;
CVE-2021-21234;SNYK-JAVA-EUHINSCH-1055810;https://security.snyk.io/vuln/SNYK-JAVA-EUHINSCH-105581;no;no;yes;no;
CVE-2021-21019;SNYK-PHP-MAGENTOCOMMUNITYEDITION-1071048;https://security.snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-107104;no;no;no;yes;
CVE-2021-20218;SNYK-JAVA-IOFABRIC8-1061910;https://security.snyk.io/vuln/SNYK-JAVA-IOFABRIC8-106191;no;no;yes;no;
CVE-2021-20206;SNYK-GOLANG-GITHUBCOMCONTAINERNETWORKINGCNIPKGINVOKE-1070549;https://security.snyk.io/vuln/SNYK-GOLANG-GITHUBCOMCONTAINERNETWORKINGCNIPKGINVOKE-107054;no;no;yes;no;
CVE-2021-1628;SNYK-JAVA-ORGMULERUNTIME-1089455;https://security.snyk.io/vuln/SNYK-JAVA-ORGMULERUNTIME-108945;no;no;no;yes;
CVE-2021-1628;SNYK-JAVA-ORGMULERUNTIME-1089454;https://security.snyk.io/vuln/SNYK-JAVA-ORGMULERUNTIME-108945;no;no;no;yes;
CVE-2020-9689;SNYK-PHP-MAGENTOCOMMUNITYEDITION-595965;https://security.snyk.io/vuln/SNYK-PHP-MAGENTOCOMMUNITYEDITION-59596;no;no;yes;no;
